datetime,latitude,longitude,PM2.5,hour,day,month,year
2023-01-01 01:00:00,41.31088334517612,69.28125282217941,35.37510758259949,1,1,1,2023
2023-01-01 01:00:00,41.19278498406472,69.43774106973363,34.206328568013376,1,1,1,2023
2023-01-01 01:00:00,41.31046610172327,69.28277344623807,23.669524532291263,1,1,1,2023
2023-01-01 01:00:00,41.310031446691184,69.28003744563397,30.87225844074889,1,1,1,2023
2023-01-01 01:00:00,41.310074367367626,69.2792102156663,35.768221260370936,1,1,1,2023
2023-01-01 01:00:00,41.30866764305318,69.27909775486759,22.55834733779648,1,1,1,2023
2023-01-01 01:00:00,41.309809739359736,69.27841503857152,29.516601207876064,1,1,1,2023
2023-01-01 01:00:00,41.30857567105922,69.27824298487678,32.1516064243545,1,1,1,2023
2023-01-01 01:00:00,41.30991366569653,69.28052748352869,38.614308521471074,1,1,1,2023
2023-01-01 01:00:00,41.309461995618975,69.28083816480704,28.91113610160726,1,1,1,2023
2023-01-01 01:00:00,41.31093169583398,69.28222011465985,30.340643236677604,1,1,1,2023
2023-01-01 01:00:00,41.31000472849352,69.27962930890295,45.77896233730313,1,1,1,2023
2023-01-01 01:00:00,41.31067207118459,69.27952550496022,36.692842174975866,1,1,1,2023
2023-01-01 01:00:00,41.30945502186036,69.28087743913684,20.38413053150432,1,1,1,2023
2023-01-01 01:00:00,41.204717927816766,69.42775976566782,39.999360917808986,1,1,1,2023
2023-01-01 01:00:00,41.31106575846443,69.28024013086595,40.92384189729104,1,1,1,2023
2023-01-01 01:00:00,41.30895115714982,69.28194044824308,29.11591037260796,1,1,1,2023
2023-01-01 01:00:00,41.50512429717856,68.9317341285425,44.665705094811045,1,1,1,2023
2023-01-01 01:00:00,41.30829084354391,69.27852671688863,40.60338617149656,1,1,1,2023
2023-01-01 01:00:00,41.30849640628115,69.28100771048058,24.9400559777222,1,1,1,2023
2023-01-01 01:00:00,41.46668298650855,69.27255919190719,26.980378298568017,1,1,1,2023
2023-01-01 01:00:00,41.30989589524616,69.27875311779997,32.98165368128727,1,1,1,2023
2023-01-01 01:00:00,41.16495857929432,69.25995009578689,21.82005299335012,1,1,1,2023
2023-01-01 01:00:00,41.31008336316219,69.28035241236486,24.786188241489427,1,1,1,2023
2023-01-01 01:00:00,41.3098582330001,69.28005548796733,28.769046820668464,1,1,1,2023
2023-01-01 01:00:00,41.31004030662672,69.28006842614708,32.740067704571985,1,1,1,2023
2023-01-01 01:00:00,41.310207797716544,69.2801904112354,17.742893048274983,1,1,1,2023
2023-01-01 01:00:00,41.30977460376357,69.27795588695137,37.82917309921362,1,1,1,2023
2023-01-01 01:00:00,41.30925874826553,69.27735451615666,39.27644099919836,1,1,1,2023
2023-01-01 02:00:00,41.309809739359736,69.27841503857152,30.37054970611888,2,1,1,2023
2023-01-01 02:00:00,41.309461995618975,69.28083816480704,26.765757007102565,2,1,1,2023
2023-01-01 02:00:00,41.16495857929432,69.25995009578689,38.1456715486248,2,1,1,2023
2023-01-01 02:00:00,41.0023795822583,69.09774114866482,7.828838496758454,2,1,1,2023
2023-01-01 02:00:00,41.31157881895073,69.2818528807891,17.216267637113425,2,1,1,2023
2023-01-01 02:00:00,41.30928047253276,69.27843791501711,30.274159929512702,2,1,1,2023
2023-01-01 02:00:00,41.31217762942136,69.27864337949461,29.89338245921398,2,1,1,2023
2023-01-01 02:00:00,41.31015492054329,69.27961081952793,36.40720066562017,2,1,1,2023
2023-01-01 02:00:00,41.3098582330001,69.28005548796733,30.35296726851816,2,1,1,2023
2023-01-01 02:00:00,41.30945502186036,69.28087743913684,43.25765690177499,2,1,1,2023
2023-01-01 02:00:00,41.3098926622128,69.28004893434466,26.516543699264595,2,1,1,2023
2023-01-01 02:00:00,41.30925874826553,69.27735451615666,31.4056920667907,2,1,1,2023
2023-01-01 02:00:00,41.309877649352266,69.2770662517511,12.388213853053232,2,1,1,2023
2023-01-01 02:00:00,41.30807282305317,69.27999462303417,32.21778581428079,2,1,1,2023
2023-01-01 02:00:00,41.50512429717856,68.9317341285425,38.180333379811,2,1,1,2023
2023-01-01 02:00:00,41.31177852383678,69.27986861664463,38.65550296963583,2,1,1,2023
2023-01-01 02:00:00,41.30849640628115,69.28100771048058,43.13366815650773,2,1,1,2023
2023-01-01 02:00:00,41.309426167153866,69.28032922142313,38.0361465146394,2,1,1,2023
2023-01-01 02:00:00,41.30974922721814,69.28049804645924,29.266309218309072,2,1,1,2023
2023-01-01 02:00:00,41.30989589524616,69.27875311779997,34.4136691520992,2,1,1,2023
2023-01-01 02:00:00,41.30876564164455,69.28067603853593,32.201484991063765,2,1,1,2023
2023-01-01 02:00:00,40.98762457094606,69.72984861431544,27.43279644001099,2,1,1,2023
2023-01-01 02:00:00,41.3110370332962,69.27921742084362,38.65899095841984,2,1,1,2023
2023-01-01 02:00:00,41.31046610172327,69.28277344623807,31.76696212536134,2,1,1,2023
2023-01-01 02:00:00,41.310074367367626,69.2792102156663,22.276994602613712,2,1,1,2023
2023-01-01 02:00:00,41.31059903830266,69.28044096812822,39.00630575787652,2,1,1,2023
2023-01-01 02:00:00,41.31067207118459,69.27952550496022,31.71093063301915,2,1,1,2023
2023-01-01 02:00:00,41.31006207318256,69.28103165967646,29.0166571203987,2,1,1,2023
2023-01-01 02:00:00,41.31025293866283,69.27980490697857,14.43592246341241,2,1,1,2023
2023-01-01 02:00:00,41.31057063546995,69.27955112338266,22.72995336942088,2,1,1,2023
2023-01-01 02:00:00,41.31106575846443,69.28024013086595,39.91082571723377,2,1,1,2023
2023-01-01 02:00:00,41.30895115714982,69.28194044824308,25.62895713079852,2,1,1,2023
2023-01-01 02:00:00,41.31114559218259,69.28060853926091,23.9044791208016,2,1,1,2023
2023-01-01 02:00:00,41.46668298650855,69.27255919190719,19.991861215915844,2,1,1,2023
2023-01-01 02:00:00,41.31000472849352,69.27962930890295,28.5536686732729,2,1,1,2023
2023-01-01 02:00:00,41.30866764305318,69.27909775486759,54.35194657065845,2,1,1,2023
2023-01-01 02:00:00,41.31008336316219,69.28035241236486,32.88734056085788,2,1,1,2023
2023-01-01 02:00:00,41.310031446691184,69.28003744563397,38.040153675674006,2,1,1,2023
2023-01-01 02:00:00,41.30829084354391,69.27852671688863,35.20296468818411,2,1,1,2023
2023-01-01 02:00:00,41.31004030662672,69.28006842614708,18.576110085938048,2,1,1,2023
2023-01-01 02:00:00,41.310207797716544,69.2801904112354,29.83871929589943,2,1,1,2023
2023-01-01 02:00:00,41.30996869338663,69.27940446324597,30.11428339151956,2,1,1,2023
2023-01-01 02:00:00,41.30991366569653,69.28052748352869,25.56005062718094,2,1,1,2023
2023-01-01 02:00:00,41.30857567105922,69.27824298487678,35.298971639648855,2,1,1,2023
2023-01-01 02:00:00,41.30989070442108,69.27996701523482,28.352397101211192,2,1,1,2023
2023-01-01 02:00:00,41.204717927816766,69.42775976566782,8.605973825980275,2,1,1,2023
2023-01-01 02:00:00,41.31071829126439,69.28224476747059,13.05011522365566,2,1,1,2023
2023-01-01 02:00:00,41.30928498862671,69.27997090153457,16.311291489061666,2,1,1,2023
2023-01-01 02:00:00,41.31005750560086,69.28015629614744,54.04141959181402,2,1,1,2023
2023-01-01 02:00:00,41.31093169583398,69.28222011465985,34.25114055802512,2,1,1,2023
2023-01-01 02:00:00,41.19278498406472,69.43774106973363,26.0523280098782,2,1,1,2023
2023-01-01 02:00:00,41.30953826373175,69.27995859283573,41.63538662368421,2,1,1,2023
2023-01-01 02:00:00,41.30947393056127,69.27981825513059,15.128963531937922,2,1,1,2023
2023-01-01 02:00:00,41.23801826121968,69.0322558236321,13.68966298487022,2,1,1,2023
2023-01-01 02:00:00,41.31088334517612,69.28125282217941,22.8921445297026,2,1,1,2023
2023-01-01 02:00:00,41.31125913327477,69.28146151136418,35.74467434773873,2,1,1,2023
2023-01-01 02:00:00,41.34127612691146,69.46884686320045,31.032784479222865,2,1,1,2023
2023-01-01 02:00:00,41.30968179717665,69.28097276167252,24.428475538523625,2,1,1,2023
2023-01-01 02:00:00,41.31219719575133,69.28048772248027,24.317219663621675,2,1,1,2023
2023-01-01 02:00:00,41.30977460376357,69.27795588695137,26.80944972039937,2,1,1,2023
2023-01-01 03:00:00,41.309461995618975,69.28083816480704,26.54804048132287,3,1,1,2023
2023-01-01 03:00:00,41.31000472849352,69.27962930890295,38.08318970950417,3,1,1,2023
2023-01-01 03:00:00,41.46668298650855,69.27255919190719,53.44929668787009,3,1,1,2023
2023-01-01 03:00:00,41.30928047253276,69.27843791501711,34.96682522373322,3,1,1,2023
2023-01-01 03:00:00,41.309809739359736,69.27841503857152,14.563856355024278,3,1,1,2023
2023-01-01 03:00:00,41.310031446691184,69.28003744563397,35.330026831433784,3,1,1,2023
2023-01-01 03:00:00,41.31177852383678,69.27986861664463,14.193597188321728,3,1,1,2023
2023-01-01 03:00:00,41.310074367367626,69.2792102156663,34.59854170929388,3,1,1,2023
2023-01-01 03:00:00,41.309426167153866,69.28032922142313,25.96510502004997,3,1,1,2023
2023-01-01 03:00:00,41.30989070442108,69.27996701523482,25.62791005738095,3,1,1,2023
2023-01-01 03:00:00,41.30977460376357,69.27795588695137,15.082679298872163,3,1,1,2023
2023-01-01 03:00:00,41.3098926622128,69.28004893434466,42.53234232202553,3,1,1,2023
2023-01-01 03:00:00,41.31006207318256,69.28103165967646,32.3012517127717,3,1,1,2023
2023-01-01 03:00:00,41.19278498406472,69.43774106973363,31.354674467176444,3,1,1,2023
2023-01-01 03:00:00,41.34127612691146,69.46884686320045,26.959282108709832,3,1,1,2023
2023-01-01 03:00:00,41.31217762942136,69.27864337949461,40.18078310645715,3,1,1,2023
2023-01-01 03:00:00,41.30953826373175,69.27995859283573,60.98683435217622,3,1,1,2023
2023-01-01 03:00:00,41.23801826121968,69.0322558236321,28.25209217046581,3,1,1,2023
2023-01-01 03:00:00,41.30989589524616,69.27875311779997,24.19607133735081,3,1,1,2023
2023-01-01 03:00:00,41.30857567105922,69.27824298487678,44.613736651102926,3,1,1,2023
2023-01-01 03:00:00,41.30807282305317,69.27999462303417,39.41263993105751,3,1,1,2023
2023-01-01 03:00:00,41.30947393056127,69.27981825513059,33.47337788317821,3,1,1,2023
2023-01-01 03:00:00,41.30829084354391,69.27852671688863,17.024800030918737,3,1,1,2023
2023-01-01 03:00:00,41.31025293866283,69.27980490697857,27.005114453081127,3,1,1,2023
2023-01-01 03:00:00,41.3110370332962,69.27921742084362,19.55805196856508,3,1,1,2023
2023-01-01 03:00:00,41.31004030662672,69.28006842614708,26.565152868830715,3,1,1,2023
2023-01-01 03:00:00,41.310207797716544,69.2801904112354,34.444478133655714,3,1,1,2023
2023-01-01 03:00:00,41.30928498862671,69.27997090153457,23.435668586559885,3,1,1,2023
2023-01-01 03:00:00,41.31071829126439,69.28224476747059,36.701123181709605,3,1,1,2023
2023-01-01 03:00:00,41.31005750560086,69.28015629614744,40.52637558873492,3,1,1,2023
2023-01-01 03:00:00,41.31015492054329,69.27961081952793,33.20977570242457,3,1,1,2023
2023-01-01 03:00:00,41.31219719575133,69.28048772248027,30.89759828465874,3,1,1,2023
2023-01-01 03:00:00,41.31008336316219,69.28035241236486,22.562691889882103,3,1,1,2023
2023-01-01 03:00:00,41.31088334517612,69.28125282217941,35.76212150354221,3,1,1,2023
2023-01-01 03:00:00,41.30866764305318,69.27909775486759,37.01818357707254,3,1,1,2023
2023-01-01 03:00:00,41.30968179717665,69.28097276167252,36.11684562210476,3,1,1,2023
2023-01-01 03:00:00,41.31125913327477,69.28146151136418,36.04013890796979,3,1,1,2023
2023-01-01 03:00:00,41.31114559218259,69.28060853926091,44.35478919382852,3,1,1,2023
2023-01-01 03:00:00,41.30996869338663,69.27940446324597,16.451893799560036,3,1,1,2023
2023-01-01 03:00:00,41.31059903830266,69.28044096812822,15.483406857480556,3,1,1,2023
2023-01-01 03:00:00,41.31046610172327,69.28277344623807,26.05097400469335,3,1,1,2023
2023-01-01 03:00:00,41.309877649352266,69.2770662517511,43.42301354204222,3,1,1,2023
2023-01-01 03:00:00,41.31157881895073,69.2818528807891,23.18831711270853,3,1,1,2023
2023-01-01 03:00:00,41.30974922721814,69.28049804645924,28.670249275941494,3,1,1,2023
2023-01-01 03:00:00,41.204717927816766,69.42775976566782,31.910531378337257,3,1,1,2023
2023-01-01 03:00:00,41.30925874826553,69.27735451615666,44.42195658995472,3,1,1,2023
2023-01-01 03:00:00,41.30991366569653,69.28052748352869,35.7069815354974,3,1,1,2023
2023-01-01 03:00:00,41.3098582330001,69.28005548796733,39.4311319661476,3,1,1,2023
2023-01-01 03:00:00,41.30945502186036,69.28087743913684,18.948978240709422,3,1,1,2023
2023-01-01 03:00:00,41.30849640628115,69.28100771048058,40.45131254568759,3,1,1,2023
2023-01-01 03:00:00,41.50512429717856,68.9317341285425,42.38846940862615,3,1,1,2023
2023-01-01 03:00:00,41.30895115714982,69.28194044824308,27.02301244537944,3,1,1,2023
2023-01-01 03:00:00,41.31067207118459,69.27952550496022,48.05864039674093,3,1,1,2023
2023-01-01 03:00:00,41.31106575846443,69.28024013086595,36.773966077089554,3,1,1,2023
2023-01-01 03:00:00,40.98762457094606,69.72984861431544,31.898032508789868,3,1,1,2023
2023-01-01 03:00:00,41.0023795822583,69.09774114866482,26.56112690567717,3,1,1,2023
2023-01-01 03:00:00,41.31093169583398,69.28222011465985,25.822747976282887,3,1,1,2023
2023-01-01 03:00:00,41.30876564164455,69.28067603853593,34.52663061791179,3,1,1,2023
2023-01-01 03:00:00,41.16495857929432,69.25995009578689,28.871076626272227,3,1,1,2023
2023-01-01 03:00:00,41.31057063546995,69.27955112338266,27.315812988237187,3,1,1,2023
2023-01-01 04:00:00,41.31008336316219,69.28035241236486,28.0645342533423,4,1,1,2023
2023-01-01 04:00:00,41.31067207118459,69.27952550496022,35.00262012482042,4,1,1,2023
2023-01-01 04:00:00,41.30857567105922,69.27824298487678,32.66552016482298,4,1,1,2023
2023-01-01 04:00:00,41.30991366569653,69.28052748352869,42.88578100923979,4,1,1,2023
2023-01-01 04:00:00,41.310074367367626,69.2792102156663,13.702792235636224,4,1,1,2023
2023-01-01 04:00:00,41.30829084354391,69.27852671688863,24.1032032780332,4,1,1,2023
2023-01-01 04:00:00,41.30866764305318,69.27909775486759,30.14583538963124,4,1,1,2023
2023-01-01 04:00:00,41.31114559218259,69.28060853926091,40.249965483433584,4,1,1,2023
2023-01-01 04:00:00,41.31059903830266,69.28044096812822,38.90804000520224,4,1,1,2023
2023-01-01 04:00:00,41.31000472849352,69.27962930890295,36.65230659815277,4,1,1,2023
2023-01-01 04:00:00,41.31046610172327,69.28277344623807,17.231770185229035,4,1,1,2023
2023-01-01 04:00:00,41.309426167153866,69.28032922142313,20.77237718318825,4,1,1,2023
2023-01-01 04:00:00,41.30925874826553,69.27735451615666,45.0319016034197,4,1,1,2023
2023-01-01 04:00:00,41.3098582330001,69.28005548796733,32.0445321608981,4,1,1,2023
2023-01-01 04:00:00,41.31071829126439,69.28224476747059,35.44375939784972,4,1,1,2023
2023-01-01 04:00:00,41.30849640628115,69.28100771048058,22.69692189950717,4,1,1,2023
2023-01-01 04:00:00,41.309809739359736,69.27841503857152,40.775233681989086,4,1,1,2023
2023-01-01 04:00:00,41.31177852383678,69.27986861664463,29.243285857728665,4,1,1,2023
2023-01-01 04:00:00,41.16495857929432,69.25995009578689,36.01019478346571,4,1,1,2023
2023-01-01 04:00:00,41.30807282305317,69.27999462303417,42.40599249192967,4,1,1,2023
2023-01-01 04:00:00,41.30974922721814,69.28049804645924,28.524261511728817,4,1,1,2023
2023-01-01 04:00:00,41.31157881895073,69.2818528807891,32.45184283698448,4,1,1,2023
2023-01-01 04:00:00,41.30928047253276,69.27843791501711,35.56553714966252,4,1,1,2023
2023-01-01 04:00:00,41.30989070442108,69.27996701523482,29.698853165995825,4,1,1,2023
2023-01-01 04:00:00,41.3110370332962,69.27921742084362,31.89261667965441,4,1,1,2023
2023-01-01 04:00:00,41.31219719575133,69.28048772248027,37.13716083848159,4,1,1,2023
2023-01-01 04:00:00,41.23801826121968,69.0322558236321,37.19625082870799,4,1,1,2023
2023-01-01 04:00:00,41.30947393056127,69.27981825513059,13.711970391526467,4,1,1,2023
2023-01-01 04:00:00,41.30968179717665,69.28097276167252,14.258176135782753,4,1,1,2023
2023-01-01 04:00:00,41.30996869338663,69.27940446324597,33.90398261467702,4,1,1,2023
2023-01-01 04:00:00,41.34127612691146,69.46884686320045,24.80423250086741,4,1,1,2023
2023-01-01 04:00:00,41.19278498406472,69.43774106973363,39.73705526815424,4,1,1,2023
2023-01-01 04:00:00,41.31093169583398,69.28222011465985,36.96977546704751,4,1,1,2023
2023-01-01 04:00:00,40.98762457094606,69.72984861431544,38.9944898581473,4,1,1,2023
2023-01-01 04:00:00,41.31015492054329,69.27961081952793,12.66678038765047,4,1,1,2023
2023-01-01 04:00:00,41.30977460376357,69.27795588695137,35.84946801213918,4,1,1,2023
2023-01-01 04:00:00,41.31006207318256,69.28103165967646,26.346300077429262,4,1,1,2023
2023-01-01 04:00:00,41.30876564164455,69.28067603853593,25.917469720847578,4,1,1,2023
2023-01-01 04:00:00,41.31025293866283,69.27980490697857,25.889251270286945,4,1,1,2023
2023-01-01 04:00:00,41.31057063546995,69.27955112338266,26.771659461236123,4,1,1,2023
2023-01-01 04:00:00,41.31088334517612,69.28125282217941,28.27879487810253,4,1,1,2023
2023-01-01 04:00:00,41.31217762942136,69.27864337949461,29.868202466687347,4,1,1,2023
2023-01-01 04:00:00,41.30895115714982,69.28194044824308,19.328039304110945,4,1,1,2023
2023-01-01 04:00:00,41.310031446691184,69.28003744563397,37.39673809869716,4,1,1,2023
2023-01-01 04:00:00,41.30989589524616,69.27875311779997,38.84558097476793,4,1,1,2023
2023-01-01 04:00:00,41.0023795822583,69.09774114866482,18.426632839750887,4,1,1,2023
2023-01-01 04:00:00,41.50512429717856,68.9317341285425,22.79226592828028,4,1,1,2023
2023-01-01 04:00:00,41.3098926622128,69.28004893434466,27.342121690423355,4,1,1,2023
2023-01-01 04:00:00,41.31005750560086,69.28015629614744,32.43021817197709,4,1,1,2023
2023-01-01 04:00:00,41.310207797716544,69.2801904112354,30.791692385334443,4,1,1,2023
2023-01-01 04:00:00,41.31004030662672,69.28006842614708,34.698040034260806,4,1,1,2023
2023-01-01 04:00:00,41.30953826373175,69.27995859283573,35.52316556860481,4,1,1,2023
2023-01-01 04:00:00,41.46668298650855,69.27255919190719,24.180993679510145,4,1,1,2023
2023-01-01 04:00:00,41.30928498862671,69.27997090153457,21.223146558909253,4,1,1,2023
2023-01-01 04:00:00,41.31106575846443,69.28024013086595,34.56534369164274,4,1,1,2023
2023-01-01 04:00:00,41.309877649352266,69.2770662517511,22.8107435241122,4,1,1,2023
2023-01-01 04:00:00,41.309461995618975,69.28083816480704,45.72402522553496,4,1,1,2023
2023-01-01 04:00:00,41.204717927816766,69.42775976566782,33.14189204483271,4,1,1,2023
2023-01-01 04:00:00,41.30945502186036,69.28087743913684,37.79178170179452,4,1,1,2023
2023-01-01 04:00:00,41.31125913327477,69.28146151136418,39.24516735992136,4,1,1,2023
2023-01-01 05:00:00,41.30876564164455,69.28067603853593,25.19481322475044,5,1,1,2023
2023-01-01 05:00:00,41.30807282305317,69.27999462303417,24.50500913572207,5,1,1,2023
2023-01-01 05:00:00,41.30974922721814,69.28049804645924,26.117374273349053,5,1,1,2023
